MRP - PO Suggestion
+----------+----+----------+-----------------------------------+------------------+--------------+----------+----------------------------------------+----+-------------------------+-----------------------+-----+-----------------+----+------------+---+----+----------+---+---+----------+---+------------------+----------------------------------------+---------+----------+----------+----------+----------+-------+----------+---------+----------+----------------------+
|Purch.doc.|Item|Vendor    |Vendor Name                        |Material          |      Quantity|Deliv.date|Material description                    |Plnt|Exception message        |Excep.msg.             |Curr.|        Net price|OPUn|     GR Qty.|ABC| PDT|SafetyTime|GRT|IPT|Ship Date |PGr|Purch. gp.        |Item text                               |Del. text|PO creatio|ETD.Seq.nu|ETD       |Confirmed.|Invoice|Last chang|User name|ETD Status|ETD Status Text       |
|4700012516|  20|MROASUSTEK|ASUS TEK COMPUTER INC.             |02014-00050300    |    5,000.000 |02/09/2023|C.S ASM1442K A1 QFN-48  ASMEDIA         |461E|Reschedule out (02/20/23)|                       |USD  |        1.000000 |PC  |      0.000 |   | 27 |          | 0 | 0 |01/13/2023|M64|MILANA M. DE SOUZA|                                        |         |11/28/2022|          |          |    0.000 |       |          |         |WA        |Waiting Acknowledgment|
|4700012516|  30|MROASUSTEK|ASUS TEK COMPUTER INC.             |05006-00093400    |      500.000 |02/09/2023|FLASH W25Q128JVSIQ                      |461E|Reschedule in (01/20/23) |                       |USD  |        1.000000 |PC  |      0.000 |   | 27 |          | 0 | 0 |01/13/2023|M64|MILANA M. DE SOUZA|                                        |         |11/28/2022|          |          |    0.000 |       |          |         |WA        |Waiting Acknowledgment|
|4700012516|  40|MROASUSTEK|ASUS TEK COMPUTER INC.             |05006-00093400    |      500.000 |02/09/2023|FLASH W25Q128JVSIQ                      |461E|Reschedule in (01/20/23) |                       |USD  |        1.000000 |PC  |      0.000 |   | 27 |          | 0 | 0 |01/13/2023|M64|MILANA M. DE SOUZA|                                        |         |11/28/2022|          |          |    0.000 |       |          |         |WA        |Waiting Acknowledgment|
|4700012516|  50|MROASUSTEK|ASUS TEK COMPUTER INC.             |05006-00093400    |    4,000.000 |02/09/2023|FLASH W25Q128JVSIQ                      |461E|Reschedule in (01/20/23) |                       |USD  |        1.000000 |PC  |      0.000 |   | 27 |          | 0 | 0 |01/13/2023|M64|MILANA M. DE SOUZA|                                        |         |11/28/2022|          |          |    0.000 |       |          |         |WA        |Waiting Acknowledgment|
|4700012516|  60|MROASUSTEK|ASUS TEK COMPUTER INC.             |06007-00080000    |    5,000.000 |02/09/2023|LIN REG. UZ2085G-AD-TN3-R  UTC TO-252   |461E|Reschedule out (02/20/23)|                       |USD  |        0.100000 |PC  |      0.000 |   | 27 |          | 0 | 0 |01/13/2023|M64|MILANA M. DE SOUZA|                                        |         |11/28/2022|          |          |    0.000 |       |          |         |WA        |Waiting Acknowledgment|
|4700012516|  70|MROASUSTEK|ASUS TEK COMPUTER INC.             |06015-00250100    |    5,000.000 |02/09/2023|INTERFACE NCT3532Y QFN-16               |461E|Reschedule out (02/20/23)|                       |USD  |        0.200000 |PC  |      0.000 |   | 27 |          | 0 | 0 |01/13/2023|M64|MILANA M. DE SOUZA|                                        |         |11/28/2022|          |          |    0.000 |       |          |         |WA        |Waiting Acknowledgment|
|4700012516|  80|MROASUSTEK|ASUS TEK COMPUTER INC.             |06015-00670000    |    5,000.000 |02/09/2023|INTERFACE 75232G-P20-R-W2UTC/TSSOP-20   |461E|Cancel process           |                       |USD  |        0.100000 |PC  |      0.000 |   | 27 |          | 0 | 0 |01/13/2023|M64|MILANA M. DE SOUZA|                                        |         |11/28/2022|          |          |    0.000 |       |          |         |WA        |Waiting Acknowledgment|
|4700012516|  90|MROASUSTEK|ASUS TEK COMPUTER INC.             |06018-00470900    |    5,000.000 |02/09/2023|CIRCUITO INTEGRADO NB671LCGQ-Z MPS QFN-1|461E|Reschedule out (02/20/23)|                       |USD  |        0.300000 |PC  |      0.000 |   | 27 |          | 0 | 0 |01/13/2023|M64|MILANA M. DE SOUZA|                                        |         |11/28/2022|          |          |    0.000 |       |          |         |WA        |Waiting Acknowledgment|
|4700012516| 100|MROASUSTEK|ASUS TEK COMPUTER INC.             |06018-01290000    |    5,000.000 |02/09/2023|DOWN CONVERTER RT7276GQW RICHTEK WDFN-10|461E|Reschedule out (02/20/23)|                       |USD  |        0.200000 |PC  |      0.000 |   | 27 |          | 0 | 0 |01/13/2023|M64|MILANA M. DE SOUZA|                                        |         |11/28/2022|          |          |    0.000 |       |          |         |WA        |Waiting Acknowledgment|
|4700012516| 110|MROASUSTEK|ASUS TEK COMPUTER INC.             |06018-01430000    |    5,000.000 |02/09/2023|DOWN CONVERTER TPS54328DRCR  TI VSON-10 |461E|Reschedule out (02/20/23)|                       |USD  |        0.200000 |PC  |      0.000 |   | 27 |          | 0 | 0 |01/13/2023|M64|MILANA M. DE SOUZA|                                        |         |11/28/2022|          |          |    0.000 |       |          |         |WA        |Waiting Acknowledgment|
|4700012516| 120|MROASUSTEK|ASUS TEK COMPUTER INC.             |06018-02930000    |    5,000.000 |02/09/2023|DOWN CONVERTER SYV728RAC                |461E|Reschedule out (02/20/23)|                       |USD  |        0.300000 |PC  |      0.000 |   | 27 |          | 0 | 0 |01/13/2023|M64|MILANA M. DE SOUZA|                                        |         |11/28/2022|          |          |    0.000 |       |          |         |WA        |Waiting Acknowledgment|
|4700012516| 130|MROASUSTEK|ASUS TEK COMPUTER INC.             |06018-03040100    |    5,000.000 |02/09/2023|Circuito Integrado digital regulador de |461E|Reschedule out (02/20/23)|                       |USD  |        0.300000 |PC  |      0.000 |   | 27 |          | 0 | 0 |01/13/2023|M64|MILANA M. DE SOUZA|                                        |         |11/28/2022|          |          |    0.000 |       |          |         |WA        |Waiting Acknowledgment|
|4700012516| 140|MROASUSTEK|ASUS TEK COMPUTER INC.             |06038-00370000    |    5,000.000 |02/09/2023|VOLT DETEC. 82N30G-AE3-5-R SOT-23 3PIN U|461E|Reschedule out (02/20/23)|                       |USD  |        0.070000 |PC  |      0.000 |   | 27 |          | 0 | 0 |01/13/2023|M64|MILANA M. DE SOUZA|                                        |         |11/28/2022|          |          |    0.000 |       |          |         |WA        |Waiting Acknowledgment|
|4700012516| 150|MROASUSTEK|ASUS TEK COMPUTER INC.             |06053-00900000    |    2,500.000 |02/09/2023|FAN DRIVER IC NCT3949S NUVOTON ESOP-8   |461E|Reschedule out (02/20/23)|                       |USD  |        0.200000 |PC  |      0.000 |   | 27 |          | 0 | 0 |01/13/2023|M64|MILANA M. DE SOUZA|                                        |         |11/28/2022|          |          |    0.000 |       |          |         |WA        |Waiting Acknowledgment|
|4700012516| 160|MROASUSTEK|ASUS TEK COMPUTER INC.             |06053-00900000    |    7,500.000 |02/09/2023|FAN DRIVER IC NCT3949S NUVOTON ESOP-8   |461E|Reschedule out (02/20/23)|                       |USD  |        0.200000 |PC  |      0.000 |   | 27 |          | 0 | 0 |01/13/2023|M64|MILANA M. DE SOUZA|                                        |         |11/28/2022|          |          |    0.000 |       |          |         |WA        |Waiting Acknowledgment|
|4700012516| 170|MROASUSTEK|ASUS TEK COMPUTER INC.             |06094-00050000    |    5,000.000 |02/09/2023|DDR TERM. REG. RT9088AGQW               |461E|Reschedule out (02/20/23)|                       |USD  |        0.111000 |PC  |      0.000 |   | 27 |          | 0 | 0 |01/13/2023|M64|MILANA M. DE SOUZA|                                        |         |11/28/2022|          |          |    0.000 |       |          |         |WA        |Waiting Acknowledgment|
|4700012516| 180|MROASUSTEK|ASUS TEK COMPUTER INC.             |06095-01320000    |      250.000 |02/09/2023|PWM CONTROLLER UP1540PDDA UPI WDFN3x3-10|461E|Reschedule out (02/20/23)|                       |USD  |        0.200000 |PC  |      0.000 |   | 27 |          | 0 | 0 |01/13/2023|M64|MILANA M. DE SOUZA|                                        |         |11/28/2022|          |          |    0.000 |       |          |         |WA        |Waiting Acknowledgment|
|4700012516| 190|MROASUSTEK|ASUS TEK COMPUTER INC.             |06095-01320000    |    2,250.000 |02/09/2023|PWM CONTROLLER UP1540PDDA UPI WDFN3x3-10|461E|Reschedule out (02/20/23)|                       |USD  |        0.200000 |PC  |      0.000 |   | 27 |          | 0 | 0 |01/13/2023|M64|MILANA M. DE SOUZA|                                        |         |11/28/2022|          |          |    0.000 |       |          |         |WA        |Waiting Acknowledgment|
|4700012516| 200|MROASUSTEK|ASUS TEK COMPUTER INC.             |06095-01320000    |    2,500.000 |02/09/2023|PWM CONTROLLER UP1540PDDA UPI WDFN3x3-10|461E|Cancel process           |                       |USD  |        0.200000 |PC  |      0.000 |   | 27 |          | 0 | 0 |01/13/2023|M64|MILANA M. DE SOUZA|                                        |         |11/28/2022|          |          |    0.000 |       |          |         |WA        |Waiting Acknowledgment|
|4700012516| 210|MROASUSTEK|ASUS TEK COMPUTER INC.             |06095-02750100    |    5,000.000 |02/09/2023|PWM CONTROLLER RT3651EFGQW WQFN-28L RICH|461E|Reschedule out (02/20/23)|                       |USD  |        0.400000 |PC  |      0.000 |   | 27 |          | 0 | 0 |01/13/2023|M64|MILANA M. DE SOUZA|                                        |         |11/28/2022|          |          |    0.000 |       |          |         |WA        |Waiting Acknowledgment|
|4700012516| 220|MROASUSTEK|ASUS TEK COMPUTER INC.             |06095-02800000    |    5,000.000 |02/09/2023|PWM CONTROLLER RT3609BEGQW RICHTEK WQFN-|461E|Reschedule out (02/20/23)|                       |USD  |        1.000000 |PC  |      0.000 |   | 27 |          | 0 | 0 |01/13/2023|M64|MILANA M. DE SOUZA|                                        |         |11/28/2022|          |          |    0.000 |       |          |         |WA        |Waiting Acknowledgment|
|4700012516| 230|MROASUSTEK|ASUS TEK COMPUTER INC.             |06103-00720100    |      941.000 |02/09/2023|AUDIO CODEC ALC897-VA2-CG LQFP-48       |461E|Reschedule out (02/20/23)|                       |USD  |        0.500000 |PC  |      0.000 |   | 27 |          | 0 | 0 |01/13/2023|M64|MILANA M. DE SOUZA|                                        |         |11/28/2022|          |          |    0.000 |       |          |         |WA        |Waiting Acknowledgment|
|4700012516| 240|MROASUSTEK|ASUS TEK COMPUTER INC.             |06103-00720100    |    4,059.000 |02/09/2023|AUDIO CODEC ALC897-VA2-CG LQFP-48       |461E|Reschedule out (02/20/23)|                       |USD  |        0.500000 |PC  |      0.000 |   | 27 |          | 0 | 0 |01/13/2023|M64|MILANA M. DE SOUZA|                                        |         |11/28/2022|          |          |    0.000 |       |          |         |WA        |Waiting Acknowledgment|
|4700012516| 250|MROASUSTEK|ASUS TEK COMPUTER INC.             |06106-00330400    |    5,000.000 |02/09/2023|BRIDGE RTD2166-AE2-CG QFN32 REALTEK DP T|461E|Reschedule out (02/20/23)|                       |USD  |        1.000000 |PC  |      0.000 |   | 27 |          | 0 | 0 |01/13/2023|M64|MILANA M. DE SOUZA|                                        |         |11/28/2022|          |          |    0.000 |       |          |         |WA        |Waiting Acknowledgment|
|4700012516| 260|MROASUSTEK|ASUS TEK COMPUTER INC.             |06112-00020300    |    5,000.000 |02/09/2023|Circuito Integrado LAN WGI219V QFN-48   |461E|Reschedule out (02/20/23)|                       |USD  |        1.100000 |PC  |      0.000 |   | 27 |          | 0 | 0 |01/13/2023|M64|MILANA M. DE SOUZA|                                        |         |11/28/2022|          |          |    0.000 |       |          |         |WA        |Waiting Acknowledgment|
|4700012516| 270|MROASUSTEK|ASUS TEK COMPUTER INC.             |06116-00380300    |      489.000 |02/09/2023|SUPER IO NCT6798D (B2)                  |461E|Reschedule out (02/20/23)|                       |USD  |        0.500000 |PC  |      0.000 |   | 27 |          | 0 | 0 |01/13/2023|M64|MILANA M. DE SOUZA|                                        |         |11/28/2022|          |          |    0.000 |       |          |         |WA        |Waiting Acknowledgment|
|4700012516| 280|MROASUSTEK|ASUS TEK COMPUTER INC.             |06116-00380300    |    4,511.000 |02/09/2023|SUPER IO NCT6798D (B2)                  |461E|Reschedule out (02/20/23)|                       |USD  |        0.500000 |PC  |      0.000 |   | 27 |          | 0 | 0 |01/13/2023|M64|MILANA M. DE SOUZA|                                        |         |11/28/2022|          |          |    0.000 |       |          |         |WA        |Waiting Acknowledgment|
|4700012516| 290|MROASUSTEK|ASUS TEK COMPUTER INC.             |06127-00280000    |   35,000.000 |02/09/2023|MOSFET DRIVER IC RT9614AGQW//RICHTEK WDF|461E|Reschedule out (02/20/23)|                       |USD  |        0.100000 |PC  |      0.000 |   | 27 |          | 0 | 0 |01/13/2023|M64|MILANA M. DE SOUZA|                                        |         |11/28/2022|          |          |    0.000 |       |          |         |WA        |Waiting Acknowledgment|
|4700012516| 300|MROASUSTEK|ASUS TEK COMPUTER INC.             |06G008832010      |    2,000.000 |02/09/2023|SW REG. NCT3933U SOT23-8  NUVOTON       |461E|Reschedule out (02/20/23)|                       |USD  |        0.200000 |PC  |      0.000 |   | 27 |          | 0 | 0 |01/13/2023|M64|MILANA M. DE SOUZA|                                        |         |11/28/2022|          |          |    0.000 |       |          |         |WA        |Waiting Acknowledgment|
|4700012516| 310|MROASUSTEK|ASUS TEK COMPUTER INC.             |06G008832010      |    3,000.000 |02/09/2023|SW REG. NCT3933U SOT23-8  NUVOTON       |461E|Reschedule out (02/20/23)|                       |USD  |        0.200000 |PC  |      0.000 |   | 27 |          | 0 | 0 |01/13/2023|M64|MILANA M. DE SOUZA|                                        |         |11/28/2022|          |          |    0.000 |       |          |         |WA        |Waiting Acknowledgment|
|4700012516| 320|MROASUSTEK|ASUS TEK COMPUTER INC.             |06G017001811      |    2,226.000 |02/09/2023|HF Vcomp. LM393G-S08-R SOP-8 UTC        |461E|Reschedule out (02/20/23)|                       |USD  |        0.100000 |PC  |      0.000 |   | 27 |          | 0 | 0 |01/13/2023|M64|MILANA M. DE SOUZA|                                        |         |11/28/2022|          |          |    0.000 |       |          |         |WA        |Waiting Acknowledgment|
|4700012516| 330|MROASUSTEK|ASUS TEK COMPUTER INC.             |06G017001910      |    2,774.000 |02/09/2023|Vcomp. AS393MTR-E1 SOIC-8 BCD           |461E|Reschedule out (02/20/23)|                       |USD  |        0.100000 |PC  |      0.000 |   | 27 |          | 0 | 0 |01/13/2023|M64|MILANA M. DE SOUZA|                                        |         |11/28/2022|          |          |    0.000 |       |          |         |WA        |Waiting Acknowledgment|
|4700012516| 340|MROASUSTEK|ASUS TEK COMPUTER INC.             |06G114035010      |    5,000.000 |02/09/2023|Circuito integrado MUX/DEMUX SW ASM1480 |461E|Reschedule out (02/20/23)|                       |USD  |        1.000000 |PC  |      0.000 |   | 27 |          | 0 | 0 |01/13/2023|M64|MILANA M. DE SOUZA|                                        |         |11/28/2022|          |          |    0.000 |       |          |         |WA        |Waiting Acknowledgment|
|4700012516| 350|MROASUSTEK|ASUS TEK COMPUTER INC.             |07003-00030900    |   45,000.000 |02/09/2023|TRASIS.LMBT3904LT1G-HS SOT-23           |461E|Reschedule out (02/20/23)|                       |USD  |        0.015000 |PC  |      0.000 |   | 27 |          | 0 | 0 |01/13/2023|M64|MILANA M. DE SOUZA|                                        |         |11/28/2022|          |          |    0.000 |       |          |         |WA        |Waiting Acknowledgment|
|4700012516| 360|MROASUSTEK|ASUS TEK COMPUTER INC.             |07005-01550000    |   10,000.000 |02/09/2023|P-MOSFET EMB20P03A  EXCELLIANCE TO-252  |461E|Cancel process           |                       |USD  |        0.100000 |PC  |      0.000 |   | 27 |          | 0 | 0 |01/13/2023|M64|MILANA M. DE SOUZA|                                        |         |11/28/2022|          |          |    0.000 |       |          |         |WA        |Waiting Acknowledgment|
|4700012516| 370|MROASUSTEK|ASUS TEK COMPUTER INC.             |07005-04070000    |   65,000.000 |02/09/2023|N-MOSFET NTMFS4C10NCT1G SO-8 FL ONSEMI  |461E|Cancel process           |                       |USD  |        0.200000 |PC  |      0.000 |   | 27 |          | 0 | 0 |01/13/2023|M64|MILANA M. DE SOUZA|                                        |         |11/28/2022|          |          |    0.000 |       |          |         |WA        |Waiting Acknowledgment|
