Concat,"VLOOKUP(A2,[BRA2022111050006_INV_INV.xlsx]SISFAC!$R:$R,1,0)",Concat POLine,Project,PO,PN,PO Line,Description, Qty ,Unit price,Total,Plant,Concatenate,Huawei commitment (CPD),PL,ETA Foxconn,Modal,Status,Were used,Forecast
966000163708070564108000EMS02Q20000986HWA0012K,#N/A,9.66E+12,ONT,9660001637,8070564,560,"Chip Multilayer Ceramic Capacitor,6.3V,4",108000,0.0025,270, 451U ,9.66E+23,2/3/2023,EMS02Q20000986HWA0012K,3/8/2023, AIR ,Waiting for Invoice,BUG-1,1/4/2023
966000163708070580-00120000EMS02Q20000986HWA0012K,#N/A,9.66E+12,ONT,9660001637,08070580-001,570,"Low Voltage&Capacity MLCC(<=100V,<1uf),5",20000,0.0005,10, 451U , 966000163708070580-00120000 ,2/3/2023,EMS02Q20000986HWA0012K,3/8/2023, AIR ,Waiting for Invoice,BUG-1,1/4/2023
966000163708070607-0014000EMS02Q20000986HWA0012K,#N/A,9.66E+12,ONT,9660001637,08070607-001,580,Low VoltageANDCapacity MLCC(LESSTHAN=100,4000,0.0008,3.2, 451U , 966000163708070607-0014000 ,2/3/2023,EMS02Q20000986HWA0012K,3/8/2023, AIR ,Waiting for Invoice,BUG-1,1/4/2023
966000163708070612-001175000EMS02Q20000986HWA0012K,#N/A,9.66E+12,ONT,9660001637,08070612-001,590,"High Capacity MLCC 1uf,10V,1000nF,+-10%,",175000,0.0043,752.5, 451U , 966000163708070612-001175000 ,2/3/2023,EMS02Q20000986HWA0012K,3/8/2023, AIR ,Waiting for Invoice,BUG-1,1/4/2023
966000163708070614-002560000EMS02Q20000986HWA0012K,#N/A,9.66E+12,ONT,9660001637,08070614-002,600,"Low VoltageANDCapacity MLCC(less=100V,le",560000,0.0005,280, 451U , 966000163708070614-002560000 ,2/3/2023,EMS02Q20000986HWA0012K,3/8/2023, AIR ,Waiting for Invoice,BUG-1,1/4/2023
966000163708070625-0015000EMS02Q20000986HWA0004K,#N/A,9.66E+12,ONT,9660001637,08070625-001,610,Low VoltageANDCapacity MLCC(less than=10,5000,0.0011,5.5, 451U , 966000163708070625-0015000 ,2/3/2023,EMS02Q20000986HWA0004K,3/8/2023, AIR ,Waiting for Invoice,BUG-1,1/4/2023
966000163708070627-0024000EMS02Q20000986HWA0004K,#N/A,9.66E+12,ONT,9660001637,08070627-002,620,"Low VoltageANDCapacity MLCC(less=100V,le",4000,0.0012,4.8, 451U , 966000163708070627-0024000 ,2/3/2023,EMS02Q20000986HWA0004K,3/8/2023, AIR ,Waiting for Invoice,BUG-1,1/4/2023
966000163708070667-00240000EMS02Q20000986HWA0004K,#N/A,9.66E+12,ONT,9660001637,08070667-002,630,"High Capacity MLCC(1uf),6.3V,2200nF,+/-2",40000,0.0025,100, 451U , 966000163708070667-00240000 ,2/3/2023,EMS02Q20000986HWA0004K,3/8/2023, AIR ,Waiting for Invoice,BUG-1,1/4/2023
966000163708070675-00124000EMS02Q20000986HWA0004K,#N/A,9.66E+12,ONT,9660001637,08070675-001,640,"Low VoltageANDCapacity MLCC(less=100V,le",24000,0.0048,115.2, 451U , 966000163708070675-00124000 ,2/3/2023,EMS02Q20000986HWA0004K,3/8/2023, AIR ,Waiting for Invoice,BUG-1,1/4/2023
966000163708070693-001141000EMS02Q20000986HWA0004K,#N/A,9.66E+12,ONT,9660001637,08070693-001,650,"High Capacity MLCC(more=1uf),6.3V,10000n",141000,0.0101,"1,424.10", 451U , 966000163708070693-001141000 ,2/3/2023,EMS02Q20000986HWA0004K,3/8/2023, AIR ,Waiting for Invoice,BUG-1,1/4/2023
966000163708070696-00115000EMS02Q20000986HWA0004K,#N/A,9.66E+12,ONT,9660001637,08070696-001,660,"Low Voltage  Capacity MLCC(100V,1uf),25V",15000,0.0004,6, 451U , 966000163708070696-00115000 ,2/3/2023,EMS02Q20000986HWA0004K,3/8/2023, AIR ,Waiting for Invoice,BUG-1,1/4/2023
966000163708070702-00120000EMS02Q20000986HWA0004K,#N/A,9.66E+12,ONT,9660001637,08070702-001,670,"High Capacity MLCC(1uf),16V,2200nF,+/-10",20000,0.0074,148, 451U , 966000163708070702-00120000 ,2/3/2023,EMS02Q20000986HWA0004K,3/8/2023, AIR ,Waiting for Invoice,BUG-1,1/4/2023
966000163708070703-00115000EMS02Q20000986HWA0004K,#N/A,9.66E+12,ONT,9660001637,08070703-001,680,Low Voltage Low Capacitance Ceramic Capa,15000,0.0005,7.5, 451U , 966000163708070703-00115000 ,2/3/2023,EMS02Q20000986HWA0004K,3/8/2023, AIR ,Waiting for Invoice,BUG-1,1/4/2023
96600016370807075215000EMS02Q20000986HWA0004K,#N/A,9.66E+12,ONT,9660001637,8070752,690,Chip Multilayer Ceramic Capacitor 6.3V 0,15000,0.0006,9, 451U ,9.66E+22,2/3/2023,EMS02Q20000986HWA0004K,3/8/2023, AIR ,Waiting for Invoice,BUG-1,1/4/2023
966000163708070786-00310000EMS02Q20000986HWA0004K,#N/A,9.66E+12,ONT,9660001637,08070786-003,700,Low VoltageANDCapacity MLCC(LESSTHAN=100,10000,0.0018,18, 451U , 966000163708070786-00310000 ,2/3/2023,EMS02Q20000986HWA0004K,3/8/2023, AIR ,Waiting for Invoice,BUG-1,1/4/2023
966000163708070819150000EMS02Q20000986HWA0010K,#N/A,9.66E+12,ONT,9660001637,8070819,710,SMD Ceramic Capacitor 6.3V 4700nF +/-20%,150000,0.0015,225, 451U ,9.66E+23,1/26/2023,EMS02Q20000986HWA0010K,2/28/2023, AIR ,Waiting for Invoice,BUG-1,1/4/2023
96600016370807096224000EMS02Q20000986HWA0010K,#N/A,9.66E+12,ONT,9660001637,8070962,720,SMD Ceramic Capacitor 25V 1000nF +/-10%,24000,0.0049,117.6, 451U ,9.66E+22,1/26/2023,EMS02Q20000986HWA0010K,2/28/2023, AIR ,Waiting for Invoice,BUG-1,1/4/2023
966000163708071012-00140000EMS02Q20000986HWA0010K,#N/A,9.66E+12,ONT,9660001637,08071012-001,730,"Low Voltage  Capacity MLCC(100V,1uf),50V",40000,0.001,40, 451U , 966000163708071012-00140000 ,1/26/2023,EMS02Q20000986HWA0010K,2/28/2023, AIR ,Waiting for Invoice,BUG-1,1/4/2023
966000163708071219-00130000EMS02Q20000986HWA0010K,#N/A,9.66E+12,ONT,9660001637,08071219-001,740,"Low Voltage  Capacity MLCC(100V,1uf),10V",30000,0.0005,15, 451U , 966000163708071219-00130000 ,1/26/2023,EMS02Q20000986HWA0010K,2/28/2023, AIR ,Waiting for Invoice,BUG-1,1/4/2023
966000163708071476-0015000EMS02Q20000986HWA0010K,#N/A,9.66E+12,ONT,9660001637,08071476-001,750,"High-Q RF MLCC,50V,0.001nF,+/-0.1pF,NP0,",5000,0.003,15, 451U , 966000163708071476-0015000 ,1/26/2023,EMS02Q20000986HWA0010K,2/28/2023, AIR ,Waiting for Invoice,BUG-1,1/4/2023
966000163708071495-00130000EMS02Q20000986HWA0010K,#N/A,9.66E+12,ONT,9660001637,08071495-001,760,"Low Voltage  Capacity MLCC(100V,1uf),50V",30000,0.0032,96, 451U , 966000163708071495-00130000 ,#N/A,EMS02Q20000986HWA0010K,6/30/2023, AIR ,Cancelled,BUG-1,4/1/2023
966000163708071610-00110000EMS02Q20000986HWA0016K,#N/A,9.66E+12,ONT,9660001637,08071610-001,770,"Chip Multilayer Ceramic Capacitor,6.3V,4",10000,0.0095,95, 451U , 966000163708071610-00110000 ,1/26/2023,EMS02Q20000986HWA0016K,2/28/2023, AIR ,Waiting for Invoice,BUG-1,1/4/2023
966000163708071918-002120000EMS02Q20000986HWA0010K,#N/A,9.66E+12,ONT,9660001637,08071918-002,780,Low VoltageANDCapacity MLCC(LESSTHAN=100,120000,0.0007,84, 451U , 966000163708071918-002120000 ,1/26/2023,EMS02Q20000986HWA0010K,2/28/2023, AIR ,Waiting for Invoice,BUG-1,1/4/2023
966000163708072281-00112000EMS02Q20000986HWA0010K,#N/A,9.66E+12,ONT,9660001637,08072281-001,790,"Low Voltage  Capacity MLCC(100V,1uf),100",12000,0.0064,76.8, 451U , 966000163708072281-00112000 ,1/26/2023,EMS02Q20000986HWA0010K,2/28/2023, AIR ,Waiting for Invoice,BUG-1,1/4/2023
96600016370807234330000EMS02Q20000986HWA0010K,#N/A,9.66E+12,ONT,9660001637,8072343,800,SMD ceramicCapacitor 6.3V 100nF +/-10%,30000,0.0004,12, 451U ,9.66E+22,1/26/2023,EMS02Q20000986HWA0010K,2/28/2023, AIR ,Waiting for Invoice,BUG-1,1/4/2023
966000163708072352-00110000EMS02Q20000986HWA0008K,#N/A,9.66E+12,ONT,9660001637,08072352-001,810,"High-Q RF MLCC,50V,0.0005nF,+/-0.05pF,NP",10000,0.0033,33, 451U , 966000163708072352-00110000 ,2/3/2023,EMS02Q20000986HWA0008K,3/8/2023, AIR ,Waiting for Invoice,BUG-1,1/4/2023
966000163708110012-00110000EMS02Q20000986HWA0008K,#N/A,9.66E+12,ONT,9660001637,08110012-001,820,"Solid SMD Al Capacitor,16V,100uF,+/-20%,",10000,0.0433,433, 451U , 966000163708110012-00110000 ,2/3/2023,EMS02Q20000986HWA0008K,3/8/2023, AIR ,Waiting for Invoice,BUG-1,1/4/2023
966000163708770067-00110000EMS02Q20000986HWA0008K,#N/A,9.66E+12,ONT,9660001637,08770067-001,830,ceramic capacitors 100V 1uf -50V -0.0082,10000,0.0018,18, 451U , 966000163708770067-00110000 ,2/3/2023,EMS02Q20000986HWA0008K,3/8/2023, AIR ,Waiting for Invoice,BUG-1,1/4/2023
9660001637100110905000EMS02Q20000986HWA0008K,#N/A,9.66E+12,ONT,9660001637,10011090,840,High Frequency Inductor 47uH +/-10% 2.3A,5000,0.0812,406, 451U ,9.66E+21,2/3/2023,EMS02Q20000986HWA0008K,3/8/2023, AIR ,Waiting for Invoice,BUG-1,1/4/2023
966000163710031118-00110000EMS02Q20000986HWA0008K,#N/A,9.66E+12,ONT,9660001637,10031118-001,850,"SMTInductor,0.0068uH,5%,0.32ohm,1.05*0""",10000,0.0017,17, 451U , 966000163710031118-00110000 ,2/3/2023,EMS02Q20000986HWA0008K,3/8/2023, AIR ,Waiting for Invoice,BUG-1,1/4/2023
96600016371003161510000EMS02Q20000986HWA0008K,#N/A,9.66E+12,ONT,9660001637,10031615,860,"SMT Inductor,2.2uH,+/-20%,0.039ohm,4.9A,",10000,0.0265,265, 451U ,9.66E+22,2/3/2023,EMS02Q20000986HWA0008K,3/8/2023, AIR ,Waiting for Invoice,BUG-1,1/4/2023
96600016371003197480000EMS02Q20000986HWA0008K,#N/A,9.66E+12,ONT,9660001637,10031974,870,"Chip Inductor,60uH,+/-5%,1.1ohm,0.2A,3.4",80000,0.0366,"2,928.00", 451U ,9.66E+22,2/3/2023,EMS02Q20000986HWA0008K,3/8/2023, AIR ,Waiting for Invoice,BUG-1,1/4/2023
96600016371004038990000EMS02Q20000986HWA0008K,#N/A,9.66E+12,ONT,9660001637,10040389,880,"EMI Com-mode Inductor,single phase,5V,50",90000,0.0075,675, 451U ,9.66E+22,2/3/2023,EMS02Q20000986HWA0008K,3/8/2023, AIR ,Waiting for Invoice,BUG-1,1/4/2023
96600016371007001228000EMS02Q20000986HWA0008K,#N/A,9.66E+12,ONT,9660001637,10070012,890,"EMIchip,220ohm,0.05ohm,2A,0805",28000,0.0038,106.4, 451U ,9.66E+22,2/3/2023,EMS02Q20000986HWA0008K,3/8/2023, AIR ,Waiting for Invoice,BUG-1,1/4/2023
96600016371007005540000EMS02Q20000986HWA0008K,#N/A,9.66E+12,ONT,9660001637,10070055,900,"EMIBead,+/-25%,1000ohm,1.25ohm,0.25A,0""",40000,0.003,120, 451U ,9.66E+22,2/3/2023,EMS02Q20000986HWA0008K,3/8/2023, AIR ,Waiting for Invoice,BUG-1,1/4/2023
96600016371007006310000EMS02Q20000986HWA0005K,#N/A,9.66E+12,ONT,9660001637,10070063,910,"EMIBead,25%,80ohm,0.038ohm,2.3A,0402,A""",10000,0.0019,19, 451U ,9.66E+22,2/3/2023,EMS02Q20000986HWA0005K,3/8/2023, AIR ,Waiting for Invoice,BUG-1,1/4/2023
96600016371007007612000EMS02Q20000986HWA0005K,#N/A,9.66E+12,ONT,9660001637,10070076,920,"EMI Bead,25%,330ohm,0.08ohm,1.5A,SMT,The",12000,0.0017,20.4, 451U ,9.66E+22,2/3/2023,EMS02Q20000986HWA0005K,3/8/2023, AIR ,Waiting for Invoice,BUG-1,1/4/2023
96600016371007008320000EMS02Q20000986HWA0005K,#N/A,9.66E+12,ONT,9660001637,10070083,930,"EMI Bead,25%,600ohm,0.4ohm,0.2A,0402,spl",20000,0.0006,12, 451U ,9.66E+22,2/3/2023,EMS02Q20000986HWA0005K,3/8/2023, AIR ,Waiting for Invoice,BUG-1,1/4/2023
96600016371010000910000EMS02Q20000986HWA0005K,#N/A,9.66E+12,ONT,9660001637,10100009,940,"Mobile Dedicated,chip inductor, 1.2nH, 1",10000,0.0011,11, 451U ,9.66E+22,2/3/2023,EMS02Q20000986HWA0005K,3/8/2023, AIR ,Waiting for Invoice,BUG-1,1/4/2023
96600016371010003310000EMS02Q20000986HWA0005K,#N/A,9.66E+12,ONT,9660001637,10100033,950,"Mobile Dedicated,chip Inductor,10nH+/-5%",10000,0.0011,11, 451U ,9.66E+22,2/3/2023,EMS02Q20000986HWA0005K,3/8/2023, AIR ,Waiting for Invoice,BUG-1,1/4/2023
96600016371010017120000EMS02Q20000986HWA0005K,#N/A,9.66E+12,ONT,9660001637,10100171,960,"Terminal Chip Inductor,0.0024uH,+/-0.3nH",20000,0.0011,22, 451U ,9.66E+22,2/3/2023,EMS02Q20000986HWA0005K,3/8/2023, AIR ,Waiting for Invoice,BUG-1,1/4/2023
96600016371010057710500EMS02Q20000986HWA0005K,#N/A,9.66E+12,ONT,9660001637,10100577,970,"Terminal Power Inductor,4.7uH,+/-30%,3.0",10500,0.0201,211.05, 451U ,9.66E+22,2/3/2023,EMS02Q20000986HWA0005K,3/8/2023, AIR ,Waiting for Invoice,BUG-1,1/4/2023
96600016371010071310000EMS02Q20000986HWA0005K,#N/A,9.66E+12,ONT,9660001637,10100713,980,Terminal Power Inductor 2.2uH 20% 2.1A 0,10000,0.0145,145, 451U ,9.66E+22,2/3/2023,EMS02Q20000986HWA0005K,3/8/2023, AIR ,Waiting for Invoice,BUG-1,1/4/2023
966000163712020344-0015000EMS02Q20000986HWA0005K,#N/A,9.66E+12,ONT,9660001637,12020344-001,990,"Crystal Oscillator,25MHz,18pF,+/- 15,50o",5000,0.054,270, 451U , 966000163712020344-0015000 ,2/3/2023,EMS02Q20000986HWA0005K,3/8/2023, AIR ,Waiting for Invoice,BUG-1,1/4/2023
966000163712020355-0019000EMS02Q20000986HWA0005K,#N/A,9.66E+13,ONT,9660001637,12020355-001,1000,Crystal Resonator-40 MHz-12pF-+/-6ppm-30,9000,0.0789,710.1, 451U , 966000163712020355-0019000 ,2/3/2023,EMS02Q20000986HWA0005K,3/8/2023, AIR ,Waiting for Invoice,BUG-1,1/4/2023
96600016371303016812000EMS02Q20000986HWA0006K,#N/A,9.66E+13,ONT,9660001637,13030168,1010,Ceramic filter-2455MHz-0.6-Commercial gr,12000,0.0367,440.4, 451U ,9.66E+22,3/8/2023,EMS02Q20000986HWA0006K,4/10/2023, AIR ,Waiting for Invoice,BUG-1,1/4/2023
966000163715010422-0015000EMS02Q20000986HWA0006K,#N/A,9.66E+13,ONT,9660001637,15010422-001,1020,"Switching Diode,250V,225mA,0.93V,50ns,si",5000,0.0069,34.5, 451U , 966000163715010422-0015000 ,3/8/2023,EMS02Q20000986HWA0006K,4/10/2023, AIR ,Waiting for Invoice,BUG-1,1/4/2023
966000163715010589-0025000EMS02Q20000986HWA0006K,#N/A,9.66E+13,ONT,9660001637,15010589-002,1030,"Fast Recovery Diode,200V,1A,1V,35ns,SOD1",5000,0.0141,70.5, 451U , 966000163715010589-0025000 ,3/8/2023,EMS02Q20000986HWA0006K,4/10/2023, AIR ,Waiting for Invoice,BUG-1,1/4/2023
966000163715020346-00150000EMS02Q20000986HWA0006K,#N/A,9.66E+13,ONT,9660001637,15020346-001,1040,"LED,0.018cd,Brillian Yellow Green 570~57",50000,0.0059,295, 451U , 966000163715020346-00150000 ,3/8/2023,EMS02Q20000986HWA0006K,4/10/2023, AIR ,Waiting for Invoice,BUG-1,1/4/2023
966000163715020396-0015000EMS02Q20000986HWA0006K,#N/A,9.66E+13,ONT,9660001637,15020396-001,1050,"LED,0.0225cd,20mA,0603",5000,0.0095,47.5, 451U , 966000163715020396-0015000 ,3/8/2023,EMS02Q20000986HWA0006K,4/10/2023, AIR ,Waiting for Invoice,BUG-1,1/4/2023
966000163715040264-00120000EMS02Q20000986HWA0006K,#N/A,9.66E+13,ONT,9660001637,15040264-001,1060,"Transient Suppression Diode,7V,15V,63W,3",20000,0.0152,304, 451U , 966000163715040264-00120000 ,3/8/2023,EMS02Q20000986HWA0006K,4/10/2023, AIR ,Waiting for Invoice,BUG-1,1/4/2023
966000163715040337-0015000EMS02Q20000986HWA0006K,#N/A,9.66E+13,ONT,9660001637,15040337-001,1070,"Transient Voltage Supressor,-120V,-145V,",5000,0.0883,441.5, 451U , 966000163715040337-0015000 ,3/8/2023,EMS02Q20000986HWA0006K,4/10/2023, AIR ,Waiting for Invoice,BUG-1,1/4/2023
966000163715050146-0035000EMS02Q20000986HWA0006K,#N/A,9.66E+13,ONT,9660001637,15050146-003,1080,"Transistor,NPN,40V,1000mA,300mW,500mV@1A",5000,0.0126,63, 451U , 966000163715050146-0035000 ,3/8/2023,EMS02Q20000986HWA0006K,4/10/2023, AIR ,Waiting for Invoice,BUG-1,1/4/2023
966000163715050287-0065000EMS02Q20000986HWA0006K,#N/A,9.66E+13,ONT,9660001637,15050287-006,1090,Audion PNP 140V 4000mA 650mW 60mV,5000,0.1169,584.5, 451U , 966000163715050287-0065000 ,3/8/2023,EMS02Q20000986HWA0006K,4/10/2023, AIR ,Waiting for Invoice,BUG-1,1/4/2023
966000163715060150-0025000EMS02Q20000986HWA0006K,#N/A,9.66E+13,ONT,9660001637,15060150-002,1100,"MOSFET,P Channel,-12V,-2.4A,112mohm,-8V,",5000,0.0243,121.5, 451U , 966000163715060150-0025000 ,3/8/2023,EMS02Q20000986HWA0006K,4/10/2023, AIR ,Waiting for Invoice,BUG-1,1/4/2023
9660001637150604455000EMS02Q20000986HWA0009K,#N/A,9.66E+13,ONT,9660001637,15060445,1110,MOSFET NMOS 20V 7.9A 0.05ohm 8V DFN2020-,5000,0.0494,247, 451U ,9.66E+21,2/3/2023,EMS02Q20000986HWA0009K,3/8/2023, AIR ,Waiting for Invoice,BUG-1,1/4/2023
9660001637341302215000EMS02Q20000986HWA0009K,#N/A,9.66E+13,ONT,9660001637,34130221,1120,"Optical Transceiver Device,1310nm(Tx)/14",5000,1.5837,"7,918.50", 451U ,9.66E+21,2/3/2023,EMS02Q20000986HWA0009K,3/8/2023, AIR ,Waiting for Invoice,BUG-1,1/4/2023
966000163739111097-00110000EMS02Q20000986HWA0015K,#N/A,9.66E+13,ONT,9660001637,39111097-001,1130,Switching Regulators buck Single Phase,10000,0.0331,331, 451U , 966000163739111097-00110000 ,1/5/2023,EMS02Q20000986HWA0015K,2/7/2023, AIR ,Transit,BUG-1,1/4/2023
966000163739111119-00110000EMS02Q20000986HWA0014K,#N/A,9.66E+13,ONT,9660001637,39111119-001,1140,"Switching Regulators,Buck,Single Phase,3",10000,0.0505,505, 451U , 966000163739111119-00110000 ,1/5/2023,EMS02Q20000986HWA0014K,2/7/2023, AIR ,Transit,BUG-1,1/4/2023
9660001637391405395000EMS02Q20000986HWA0009K,#N/A,9.66E+13,ONT,9660001637,39140539,1150,"SLIC,3.3V,-115V,VQFN48",5000,0.2969,"1,484.50", 451U ,9.66E+21,2/3/2023,EMS02Q20000986HWA0009K,3/8/2023, AIR ,Waiting for Invoice,BUG-1,1/4/2023
9660001637391601395000EMS02Q20000986HWA0013K,#N/A,9.66E+13,ONT,9660001637,39160139,1160,LASER DRIVER QFN28 3.3v 100Mbps-3.125Gb,5000,0.2483,"1,241.50", 451U ,9.66E+21,1/13/2023,EMS02Q20000986HWA0013K,2/15/2023, AIR ,Transit,BUG-1,1/4/2023
9660001637392106605000EMS02Q20000986HWA0009K,#N/A,9.66E+13,ONT,9660001637,39210660,1170,Terminal Connectivity WIFI 2.4G 5G-802.1,5000,1.2369,"6,184.50", 451U ,9.66E+21,2/3/2023,EMS02Q20000986HWA0009K,3/8/2023, AIR ,Waiting for Invoice,BUG-1,1/4/2023
9660001637392106615000EMS02Q20000986HWA0009K,#N/A,9.66E+13,ONT,9660001637,39210661,1180,"Terminal Connectivity,WIFI 5G-802.11a/n/",5000,1.4328,"7,164.00", 451U ,9.66E+21,2/3/2023,EMS02Q20000986HWA0009K,3/8/2023, AIR ,Waiting for Invoice,BUG-1,1/4/2023
9660001637991011255000EMS02Q20000986HWA0009K,#N/A,9.66E+13,ONT,9660001637,99101125,1190,"DDR3 DRAM,2Gbit,800MHz,16bit,1.5V,FBGA96",5000,1.315,"6,575.00", 451U ,9.66E+21,#N/A,EMS02Q20000986HWA0009K,#N/A, AIR ,Cancelled,BUG-1,2/1/2023
9660001637431600265000EMS02Q20000986HWA0009K,#N/A,9.66E+13,ONT,9660001637,43160026,1200,ASOC GPON/EPON SPI NAND FLASH DDR3,5000,4.8957,"24,478.50", 451U ,9.66E+21,2/3/2023,EMS02Q20000986HWA0009K,3/8/2023, AIR ,Waiting for Invoice,BUG-1,1/4/2023
96600016374715098110000EMS02Q20000986HWA0009K,#N/A,9.66E+13,ONT,9660001637,47150981,1210,"RF Multi-functional Component,802.11ac 5",10000,0.3441,"3,441.00", 451U ,9.66E+22,2/3/2023,EMS02Q20000986HWA0009K,3/8/2023, AIR ,Waiting for Invoice,BUG-1,1/4/2023
966000163803015BCM4416EMS02Q20000987HWA0022K,#N/A,9.66E+11,ONT,9660001638,03015BCM,10,"PCB,EchoLife ONT,HS8145VD,GPON Terminal",4416,1.0678,"4,715.40", 451U , 966000163803015BCM4416 ,1/26/2023,EMS02Q20000987HWA0022K,2/28/2023, AIR ,Waiting for Invoice,BUG-1,1/5/2023
966000163803015BCM15584EMS02Q20000987HWA0017K,#N/A,9.66E+12,ONT,9660001638,03015BCM,370,"PCB,EchoLife ONT,HS8145VD,GPON Terminal",15584,1.0678,"16,640.60", 451U , 966000163803015BCM15584 ,1/10/2023,EMS02Q20000987HWA0017K,2/12/2023, AIR ,Transit,BUG-1,1/5/2023
96600016380405027830000EMS02Q20000987HWA0021H,#N/A,9.66E+11,ONT,9660001638,4050278,20,Signal Cable 1.5m RJ11 2core,30000,0.2706,"8,118.00", 451U ,9.66E+22,1/13/2023,EMS02Q20000987HWA0021H,2/15/2023, AIR ,Transit,BUG-1,1/5/2023
966000163804050505750EMS02Q20000987HWA0005H,#N/A,9.66E+11,ONT,9660001638,4050505,30,Signal Cable Outsourcing Cable 1.5m 8P8,750,0.307,230.25, 451U ,9.66E+20,1/7/2023,EMS02Q20000987HWA0005H,2/9/2023, AIR ,Transit,BUG-1,1/5/2023
96600016380405050529250EMS02Q20000987HWA0005H,#N/A,9.66E+12,ONT,9660001638,4050505,390,Signal Cable Outsourcing Cable 1.5m 8P8,29250,0.307,"8,979.75", 451U ,9.66E+22,1/7/2023,EMS02Q20000987HWA0005H,2/9/2023, AIR ,Transit,BUG-1,1/5/2023
96600016381408057730000EMS02Q20000987HWA0005H,#N/A,9.66E+11,ONT,9660001638,14080577,40,"Network Port Connector,Single row,4-Port",30000,0.1149,"3,447.00", 451U ,9.66E+22,1/7/2023,EMS02Q20000987HWA0005H,3/22/2023, SEA ,Transit,BUG-1,1/5/2023
96600016381408057830000EMS02Q20000987HWA0005H,#N/A,9.66E+11,ONT,9660001638,14080578,50,"Network Port Connector,Single row,Single",30000,0.026,780, 451U ,9.66E+22,1/7/2023,EMS02Q20000987HWA0005H,3/22/2023, SEA ,Transit,BUG-1,1/5/2023
96600016381408057921120EMS02Q20000987HWA0005H,#N/A,9.66E+11,ONT,9660001638,14080579,60,"Network Port Connector,Single row,Single",21120,0.0843,"1,780.42", 451U ,9.66E+22,1/7/2023,EMS02Q20000987HWA0005H,3/22/2023, SEA ,Transit,BUG-1,1/5/2023
9660001638140805798630EMS02Q20000987HWA0005H,#N/A,9.66E+12,ONT,9660001638,14080579,400,"Network Port Connector,Single row,Single",8630,0.0843,727.509, 451U ,9.66E+21,1/7/2023,EMS02Q20000987HWA0005H,3/22/2023, SEA ,Transit,BUG-1,1/5/2023
96600016381413787620240EMS02Q20000987HWA0018H,#N/A,9.66E+11,ONT,9660001638,14137876,70,Patch Cord SC/APC-SC/APC Single Mode 2m,20240,0.9221,"18,663.30", 451U ,9.66E+22,#N/A,EMS02Q20000987HWA0018H,12/30/2023, SEA ,Transit,BUG-1,1/5/2023
9660001638141378769760EMS02Q20000987HWA0018H,#N/A,9.66E+12,ONT,9660001638,14137876,380,Patch Cord SC/APC-SC/APC Single Mode 2m,9760,0.9221,"8,999.70", 451U ,9.66E+21,#N/A,EMS02Q20000987HWA0018H,12/30/2023, SEA ,Transit,BUG-1,1/5/2023
9660001638141900023165EMS02Q20000987HWA0005H,#N/A,9.66E+11,ONT,9660001638,14190002,80,Power Connector 1PIN 50V 2A R/A Male Soc,3165,0.0246,77.859, 451U ,9.66E+21,1/7/2023,EMS02Q20000987HWA0005H,3/22/2023, SEA ,Transit,BUG-1,1/5/2023
96600016381419000226835EMS02Q20000987HWA0005H,#N/A,9.66E+12,ONT,9660001638,14190002,410,Power Connector 1PIN 50V 2A R/A Male Soc,26835,0.0246,660.141, 451U ,9.66E+22,1/7/2023,EMS02Q20000987HWA0005H,3/22/2023, SEA ,Transit,BUG-1,1/5/2023
96600016381424006025439EMS02Q20000987HWA0005H,#N/A,9.66E+11,ONT,9660001638,14240060,90,"RF Connector,Coaxial Connector,50,Straig",25439,0.0188,478.2532, 451U ,9.66E+22,1/7/2023,EMS02Q20000987HWA0005H,3/22/2023, SEA ,Transit,BUG-1,1/5/2023
96600016381424006034561EMS02Q20000987HWA0005H,#N/A,9.66E+12,ONT,9660001638,14240060,420,"RF Connector,Coaxial Connector,50,Straig",34561,0.0188,649.7468, 451U ,9.66E+22,1/7/2023,EMS02Q20000987HWA0005H,3/22/2023, SEA ,Transit,BUG-1,1/5/2023
966000163814300105500EMS02Q20000987HWA0005H,#N/A,9.66E+12,ONT,9660001638,14300105,100,"Optical Adapter,SC/APC-SC/APC,Green Shel",500,0.1279,63.95, 451U ,9.66E+20,1/7/2023,EMS02Q20000987HWA0005H,3/22/2023, SEA ,Transit,BUG-1,1/5/2023
96600016381430010529500EMS02Q20000987HWA0005H,#N/A,9.66E+12,ONT,9660001638,14300105,430,"Optical Adapter,SC/APC-SC/APC,Green Shel",29500,0.1279,"3,773.05", 451U ,9.66E+22,1/7/2023,EMS02Q20000987HWA0005H,3/22/2023, SEA ,Transit,BUG-1,1/5/2023
96600016381605009630000EMS02Q20000987HWA0019H,#N/A,9.66E+12,ONT,9660001638,16050096,110,Push Switch 2P2T 12VDC 1A THT 3.6mm,30000,0.0949,"2,847.00", 451U ,9.66E+22,2/5/2023,EMS02Q20000987HWA0019H,4/20/2023, SEA ,Waiting for Invoice,BUG-1,1/5/2023
96600016381610008190000EMS02Q20000987HWA0005H,#N/A,9.66E+12,ONT,9660001638,16100081,120,Micro switch-SPST-12VDC-0.05A-THT-3.5mm-,90000,0.1844,"16,596.00", 451U ,9.66E+22,1/7/2023,EMS02Q20000987HWA0005H,2/9/2023, AIR ,Transit,BUG-1,1/5/2023
